code	House/bungalow	Flat/maisonette/apartment	Caravan/mobile/temporary home
E00001297	106	7	0
E00001298	126	1	0
E00001299	54	70	0
E00001300	118	1	0
E00001301	120	2	0
E00001302	77	50	0
E00001303	65	57	0
E00001304	39	105	0
E00001305	82	28	0
E00001306	62	68	0
E00001307	112	4	0
E00001308	84	49	0
E00001309	48	65	0
E00001310	10	91	0
E00001311	109	11	0
E00001312	109	35	0
E00001313	70	52	0
E00001314	67	60	0
E00001315	12	100	0
E00001316	45	76	0
E00001317	119	5	0
E00001318	22	111	0
E00001319	97	39	0
E00001320	112	9	1
E00001321	109	15	0
E00001322	72	122	0
E00001323	124	9	0
E00001324	96	37	0
E00001325	38	67	0
E00001326	107	15	0
E00001327	60	63	0
E00001328	74	57	0
E00001329	22	140	0
E00001330	132	2	0
E00001331	43	86	0
E00001332	26	181	0
E00001333	33	104	0
E00001334	10	124	0
E00001335	52	91	0
E00001336	114	15	0
E00001337	90	41	0
E00001338	82	45	0
E00001339	96	11	0
E00001340	129	5	0
E00001341	89	20	0
E00001342	36	85	0
E00001343	87	29	0
E00001344	102	8	0
E00001345	125	2	0
E00001346	138	3	0
E00001347	110	3	0
E00001348	107	1	0
E00001349	76	43	0
E00001350	31	104	0
E00001351	24	95	0
E00001352	20	114	0
E00001353	113	31	1
E00001354	57	75	0
E00001355	121	2	0
E00001356	17	117	0
E00001357	15	101	0
E00001358	14	131	0
E00001359	18	108	0
E00001360	132	2	0
E00001361	28	109	0
E00001362	133	2	0
E00001363	114	2	0
E00001364	120	4	0
E00001365	124	5	0
E00001366	125	4	0
E00001367	117	7	0
E00001368	99	16	0
E00001369	127	3	0
E00001370	121	7	0
E00001371	51	76	0
E00001372	131	0	0
E00001373	76	81	0
E00001374	118	0	0
E00001375	123	2	0
E00001376	113	21	0
E00001377	12	82	0
E00001378	60	19	0
E00001379	132	18	0
E00001380	131	8	0
E00001381	119	1	0
E00001382	113	3	0
E00001383	87	31	0
E00001384	60	60	0
E00001385	108	9	0
E00001386	119	4	0
E00001387	57	79	0
E00001388	37	92	0
E00001389	109	6	0
E00001390	12	106	0
E00001391	122	0	0
E00001392	39	103	0
E00001393	85	50	0
E00001394	126	1	0
E00001395	109	1	0
E00001396	71	81	0
E00001397	83	37	0
E00001398	101	15	0
E00001399	88	27	0
E00001400	89	36	0
E00001401	75	41	0
E00001402	125	19	0
E00001403	103	23	0
E00001404	100	20	0
E00001405	96	22	0
E00001406	118	4	0
E00001407	78	68	0
E00001408	12	110	0
E00001409	22	119	0
E00001410	123	1	0
E00001411	15	78	0
E00001412	55	82	0
E00001413	107	4	0
E00001414	42	67	0
E00001415	96	35	0
E00001416	83	42	1
E00001417	116	23	0
E00001418	94	2	0
E00001419	87	30	0
E00001420	97	24	0
E00001421	108	4	0
E00001422	28	4	129
E00001423	144	1	2
E00001424	118	12	0
E00001425	63	74	0
E00001426	26	126	0
E00001427	50	82	0
E00001428	37	76	0
E00001429	49	78	1
E00001430	114	6	0
E00001431	78	36	0
E00001432	112	25	0
E00001433	82	48	0
E00001434	120	4	0
E00001435	123	5	0
E00001436	94	41	0
E00001437	77	44	0
E00001438	108	0	0
E00001439	106	27	0
E00001440	101	20	0
E00001441	99	30	0
E00001442	96	24	0
E00001443	112	0	0
E00001444	86	51	0
E00001445	95	37	0
E00001446	120	5	0
E00001447	74	80	0
E00001448	38	94	0
E00001449	48	94	0
E00001450	37	74	0
E00001451	105	26	0
E00001452	49	59	0
E00001453	86	70	0
E00001454	11	108	0
E00001455	22	111	2
E00001456	71	59	0
E00001457	81	73	0
E00001458	12	136	0
E00001459	49	84	0
E00001460	89	65	0
E00001461	95	26	0
E00001462	86	50	0
E00001463	55	51	0
E00001464	112	28	0
E00001465	88	53	0
E00001466	52	114	0
E00001467	65	71	0
E00001468	75	49	0
E00001469	20	74	0
E00001470	25	96	0
E00001471	78	69	0
E00001472	106	18	0
E00001474	84	44	1
E00001475	79	51	0
E00001476	81	59	0
E00001477	32	76	0
E00001478	16	208	0
E00001479	41	80	0
E00001480	57	86	0
E00001481	125	12	0
E00001482	18	105	0
E00001483	118	1	0
E00001484	1	122	0
E00001485	10	105	0
E00001486	51	99	0
E00001487	95	35	0
E00001488	116	23	0
E00001489	98	36	0
E00001490	109	35	0
E00001491	33	128	0
E00001492	17	146	0
E00001493	42	90	0
E00001494	70	64	0
E00001495	93	39	0
E00001496	125	17	0
E00001497	47	96	0
E00001498	86	55	0
E00001499	95	29	0
E00001500	68	72	0
E00001501	100	36	0
E00001502	95	46	0
E00001503	112	10	0
E00001504	46	80	0
E00001505	105	10	0
E00001506	63	64	0
E00001507	10	223	0
E00001508	62	59	0
E00001509	49	96	0
E00001510	41	136	0
E00001511	89	31	0
E00001512	105	12	0
E00001513	3	80	0
E00001514	12	88	0
E00001515	11	174	0
E00001516	68	79	0
E00001517	141	10	0
E00001518	124	10	0
E00001519	122	12	0
E00001520	28	93	3
E00001521	29	74	0
E00001522	82	25	0
E00001523	86	53	0
E00001524	106	1	0
E00001525	39	123	0
E00001526	69	54	0
E00001527	101	6	0
E00001528	9	120	0
E00001529	114	48	1
E00001530	77	74	0
E00001531	112	9	0
E00001532	117	23	0
E00001533	11	159	0
E00001534	94	27	0
E00001535	103	28	0
E00001536	11	117	0
E00001537	52	74	1
E00001538	91	33	0
E00001539	62	67	0
E00001540	69	74	0
E00001541	75	40	0
E00001542	113	31	0
E00001543	47	92	0
E00001544	13	112	0
E00001545	89	49	0
E00001546	123	28	0
E00001547	82	75	0
E00001548	107	18	0
E00001549	30	107	0
E00001550	103	30	0
E00001551	138	11	0
E00001552	48	55	0
E00001553	118	4	0
E00001554	69	44	0
E00001555	90	53	0
E00001556	94	5	0
E00001557	113	5	0
E00001558	61	67	0
E00001559	118	3	0
E00001560	78	33	0
E00001561	22	111	0
E00001562	10	121	0
E00001563	67	61	0
E00001564	89	30	0
E00001565	28	118	0
E00001566	81	48	0
E00001567	90	119	0
E00001568	115	19	0
E00001570	107	15	0
E00001571	41	85	0
E00001572	57	86	0
E00001573	73	75	0
E00001574	83	42	0
E00001575	49	64	0
E00001576	81	40	0
E00001577	87	58	0
E00001578	109	8	0
E00001579	61	87	0
E00001580	52	67	0
E00001581	43	63	0
E00001582	11	125	0
E00001583	32	89	1
E00001584	19	100	0
E00001585	87	38	0
E00001586	9	116	0
E00001587	23	105	0
E00001588	50	73	0
E00001589	111	8	0
E00001590	53	90	0
E00001591	124	6	0
E00001592	116	3	0
E00001593	63	44	0
E00001594	117	6	0
E00001595	86	22	0
E00001596	112	24	0
E00001597	57	62	0
E00001598	127	2	0
E00001599	67	53	0
E00001600	129	2	0
E00001601	111	0	0
E00001602	116	2	0
E00001603	118	12	0
E00001604	124	1	0
E00001605	120	13	0
E00001606	112	17	0
E00001607	139	2	0
E00001608	136	9	0
E00001609	58	51	0
E00001610	113	1	0
E00001611	131	0	0
E00001612	91	42	0
E00001613	118	7	0
E00001614	115	1	0
E00001615	109	1	0
E00001616	107	23	0
E00001617	82	51	0
E00001618	101	19	0
E00001619	120	3	1
E00001620	88	45	0
E00001621	75	41	0
E00001622	121	15	0
E00001623	31	96	0
E00001624	118	2	0
E00001625	56	54	0
E00001626	116	6	0
E00001627	102	26	0
E00001628	87	44	0
E00001629	36	98	0
E00001630	125	11	0
E00001631	99	48	0
E00001632	151	12	0
E00001633	66	62	0
E00001634	64	34	0
E00001635	114	4	0
E00001636	8	130	0
E00001637	63	105	0
E00001638	113	24	0
E00001639	54	67	0
E00001640	111	38	0
E00001641	6	107	0
E00001642	95	32	0
E00001643	120	1	0
E00001644	98	33	0
E00001645	130	3	0
E00001646	33	81	0
E00001647	97	37	0
E00001648	51	72	0
E00001649	110	41	0
E00001650	79	48	0
E00001651	79	63	0
E00001652	80	73	0
E00001653	104	29	0
E00001654	111	34	0
E00001655	91	14	0
E00001656	67	48	0
E00001657	60	58	0
E00001658	17	102	0
E00001659	61	76	0
E00001660	120	2	0
E00001661	107	26	0
E00001662	120	1	0
E00001663	119	6	0
E00001664	114	24	0
E00001665	123	5	0
E00001666	143	1	0
E00001667	127	6	0
E00001668	131	0	0
E00001669	135	1	0
E00001670	93	2	0
E00001671	58	80	0
E00001672	102	10	0
E00001673	117	1	0
E00001674	125	9	0
E00001675	110	1	0
E00001676	129	1	0
E00001677	122	1	0
E00001678	136	1	0
E00001679	110	14	0
E00001680	87	48	0
E00001681	129	1	0
E00001682	129	1	0
E00001683	112	15	0
E00001684	90	1	0
E00001685	132	0	0
E00001686	116	2	0
E00001687	128	0	0
E00001688	93	19	0
E00001689	133	2	0
E00001690	103	8	0
E00001691	107	27	0
E00001692	109	20	0
E00001693	114	7	0
E00001694	144	3	0
E00001695	140	2	0
E00001696	135	1	0
E00001697	111	1	0
E00001698	122	0	0
E00001699	120	2	0
E00001700	129	1	0
E00001701	117	1	0
E00001702	99	0	0
E00001703	124	0	0
E00001704	106	31	0
E00001705	86	22	0
E00001706	49	83	0
E00001707	95	42	0
E00001708	126	1	0
E00001709	120	25	0
E00001710	62	57	0
E00001711	119	1	0
E00001712	119	2	0
E00001713	85	35	0
E00001714	144	3	0
E00001715	126	3	0
E00001716	135	3	0
E00001717	75	50	0
E00001718	147	2	0
E00001719	117	0	0
E00001720	121	2	0
E00001721	120	2	0
E00001722	134	1	0
E00001723	112	22	0
E00001724	134	2	0
E00001725	137	1	0
E00001726	135	3	0
E00001727	127	0	0
E00001728	123	1	0
E00001729	121	10	0
E00001730	125	1	0
E00001731	118	22	0
E00001732	121	0	0
E00001733	123	1	0
E00001734	109	16	0
E00001735	126	0	0
E00001736	110	5	0
E00001737	70	49	0
E00001738	127	2	0
E00001739	108	0	0
E00001740	123	2	0
E00001741	132	0	0
E00001742	115	2	0
E00001743	129	0	0
E00001744	121	0	0
E00001745	113	2	0
E00001746	114	3	0
E00001747	129	0	0
E00001748	146	1	0
E00001749	137	2	0
E00001750	53	86	0
E00001751	126	0	0
E00001752	118	1	0
E00001753	131	0	0
E00001754	124	0	0
E00001755	122	1	0
E00001756	99	37	0
E00001757	15	98	0
E00001758	138	1	0
E00001759	119	12	0
E00001760	90	31	0
E00001761	99	3	0
E00001762	105	18	0
E00001763	116	25	0
E00001764	123	5	0
E00001765	106	26	0
E00001766	120	6	0
E00001767	89	42	0
E00001768	96	22	0
E00001769	94	13	0
E00001770	80	60	0
E00001771	36	102	0
E00001772	89	60	0
E00001773	73	77	0
E00001774	114	4	0
E00001775	123	13	0
E00001776	71	72	0
E00001777	111	20	0
E00001778	114	6	0
E00001779	124	2	0
E00001780	88	13	0
E00001781	97	18	0
E00001782	78	54	0
E00001783	111	3	0
E00001784	87	27	0
E00001785	107	19	0
E00001786	124	0	0
E00001787	115	21	0
E00001788	112	4	0
E00001789	106	1	0
E00001790	118	1	0
E00001791	29	105	0
E00001792	127	2	0
E00001793	145	20	0
E00001794	121	24	0
E00001795	55	70	0
E00001796	125	2	0
E00001797	93	37	0
E00001798	116	3	0
E00001799	116	5	0
E00001800	109	11	0
E00001801	64	74	0
E00001802	93	39	0
E00001803	122	3	0
E00001804	76	15	0
E00001805	100	18	0
E00001806	112	19	0
E00001807	124	0	0
E00001808	88	37	0
E00001809	121	0	0
E00001810	139	1	0
E00001811	126	1	0
E00001812	84	37	0
E00001813	90	33	0
E00001814	108	26	0
E00001815	114	30	0
E00001816	63	49	0
E00001817	92	36	0
E00001818	80	60	0
E00001819	119	15	0
E00001820	114	3	0
E00001821	9	151	0
E00001822	75	42	0
E00001823	99	6	0
E00001824	124	2	0
E00001825	91	25	0
E00001826	31	101	0
E00001827	15	145	0
E00001828	8	109	0
E00001829	127	2	0
E00001830	66	55	0
E00001831	99	32	0
E00001832	116	0	0
E00001833	98	24	0
E00001834	164	18	0
E00001835	79	64	0
E00001836	160	2	0
E00001837	120	6	0
E00001838	123	5	0
E00001839	57	61	0
E00001840	108	3	0
E00001841	137	3	0
E00001842	103	19	0
E00001843	90	36	0
E00001844	122	1	0
E00001845	67	66	0
E00001846	80	45	0
E00001847	95	60	1
E00001848	8	92	0
E00001849	56	68	0
E00001851	80	21	0
E00001852	111	2	0
E00001853	102	33	0
E00001854	107	2	0
E00001855	112	2	0
E00001856	102	4	0
E00001857	121	2	0
E00001858	37	95	0
E00001859	61	51	0
E00001860	49	88	0
E00001861	94	19	0
E00001862	130	4	0
E00001863	37	96	0
E00001864	113	1	0
E00001865	122	2	0
E00001866	89	36	0
E00001867	24	140	0
E00001868	127	6	0
E00001869	124	4	0
E00001870	70	61	0
E00001871	76	26	0
E00001872	115	3	0
E00001873	120	5	0
E00001874	106	52	0
E00001875	16	123	0
E00001876	112	22	0
E00001877	40	18	2
E00001878	98	43	0
E00001879	96	49	0
E00001880	75	36	0
E00001881	84	32	0
E00001882	45	43	0
E00001883	118	9	0
E00001884	92	0	0
E00001885	126	11	1
E00001886	69	73	0
E00001887	14	96	0
E00001888	62	70	0
E00001889	40	96	0
E00001890	65	59	0
E00001891	130	4	0
E00001892	126	19	1
E00001893	64	79	0
E00001894	82	21	0
E00001895	86	83	0
E00001896	115	61	0
E00001897	39	66	1
E00001898	101	16	1
E00001899	120	6	0
E00001900	115	4	0
E00001901	113	8	0
E00001902	102	9	0
E00001903	128	13	0
E00001904	120	10	0
E00001905	72	57	0
E00001906	125	18	0
E00001907	43	128	0
E00001908	110	15	0
E00001909	133	7	0
E00001910	20	121	0
E00001911	132	2	0
E00001912	143	61	0
E00001913	113	1	0
E00001914	121	4	0
E00001915	97	12	0
E00001916	8	92	0
E00001917	76	67	0
E00001918	121	2	0
E00001919	128	4	0
E00001920	119	5	0
E00001921	118	3	0
E00001922	96	36	0
E00001923	137	0	0
E00001924	119	0	0
E00001925	132	3	0
E00001926	124	4	0
E00001927	127	4	0
E00001928	102	22	0
E00001929	118	7	0
E00001930	121	2	0
E00001931	122	1	0
E00001932	66	48	0
E00001933	92	37	0
E00001934	117	7	0
E00001935	10	122	0
E00001936	124	3	0
E00001937	110	29	0
E00001938	136	2	0
E00001939	115	0	0
E00001940	123	0	0
E00001941	130	1	0
E00001943	39	86	0
E00001944	113	3	0
E00001945	132	3	0
E00001946	125	2	0
E00001947	83	48	0
E00001948	37	82	0
E00001949	76	34	0
E00001950	109	14	0
E00001951	117	3	0
E00001952	71	40	0
E00001953	128	7	0
E00001954	114	0	0
E00001955	125	0	0
E00001956	113	0	0
E00001957	112	4	0
E00001958	118	4	0
E00001959	85	59	0
E00001960	107	5	0
E00001961	125	1	0
E00001962	99	26	0
E00001963	104	26	0
E00001964	124	2	0
E00001965	119	3	0
E00001966	111	3	0
E00001967	63	69	0
E00001968	47	95	0
E00001969	114	1	0
E00001970	132	3	0
E00001971	122	2	0
E00001972	9	197	0
E00001973	27	121	0
E00001974	68	128	0
E00001975	27	96	0
E00001976	105	5	0
E00001977	102	35	0
E00001978	78	62	0
E00001980	88	46	0
E00001981	102	123	0
E00001982	80	43	0
E00001983	66	43	0
E00001984	109	15	2
E00001985	112	7	0
E00001986	112	10	0
E00001987	120	2	0
E00001988	74	7	0
E00001989	106	25	1
E00001990	76	66	0
E00001991	111	13	1
E00001992	112	13	0
E00001993	118	10	0
E00001994	107	29	1
E00001995	82	38	0
E00001996	73	48	0
E00001997	49	104	0
E00001998	85	30	0
E00002000	64	37	0
E00002001	101	15	0
E00002002	120	7	0
E00002003	6	121	0
E00002004	108	30	0
E00002005	101	20	0
E00002006	108	1	0
E00002007	137	1	0
E00002008	124	2	0
E00002009	99	30	0
E00002010	104	58	0
E00002011	113	2	0
E00002012	139	0	0
E00002013	134	2	0
E00002014	129	6	0
E00002015	127	5	0
E00002016	127	2	0
E00002017	133	1	0
E00002018	136	3	0
E00002019	104	36	0
E00002020	116	1	0
E00002021	93	29	0
E00002022	76	28	0
E00002023	129	0	0
E00002024	134	0	0
E00002025	112	2	0
E00002026	129	2	0
E00002027	138	2	0
E00002028	131	2	0
E00002029	124	1	0
E00002030	112	0	0
E00002031	138	2	0
E00002032	124	5	0
E00002033	120	1	0
E00002034	130	10	0
E00002035	115	0	0
E00002036	51	76	0
E00002037	89	32	0
E00002038	132	10	0
E00002039	79	53	0
E00002040	27	88	0
E00002041	13	130	0
E00002042	116	15	0
E00002043	125	9	0
E00002044	107	34	0
E00002045	95	37	0
E00002046	74	33	0
E00002047	112	14	0
E00002048	108	22	0
E00002049	122	7	0
E00002050	70	48	0
E00002051	110	1	0
E00002052	28	136	0
E00002053	59	93	0
E00002054	122	13	0
E00002055	90	44	0
E00002056	124	3	0
E00002057	97	5	0
E00002058	113	0	0
E00002059	125	2	0
E00002060	116	1	0
E00002061	122	1	0
E00002062	111	10	0
E00002063	112	2	0
E00002064	119	2	0
E00002065	110	0	0
E00002066	138	1	0
E00002067	109	1	0
E00002068	3	132	0
E00002069	5	130	0
E00002070	116	6	0
E00002071	128	15	0
E00002072	57	62	0
E00002073	62	72	0
E00002074	46	157	0
E00002075	8	139	0
E00002076	108	0	0
E00002077	104	4	0
E00002078	127	0	0
E00002079	2	113	0
E00002080	14	92	0
E00002081	50	49	0
E00002082	88	63	0
E00002083	107	6	0
E00002084	7	121	0
E00002085	173	29	0
E00002086	22	112	0
E00002087	96	5	0
E00002088	8	109	0
E00002089	78	62	0
E00002090	90	0	0
E00002091	100	2	0
E00002092	123	1	0
E00002093	112	0	0
E00002094	137	0	0
E00002095	136	0	0
E00002096	24	105	0
E00002097	119	0	0
E00002098	117	17	0
E00002099	114	26	0
E00002100	112	19	0
E00002101	16	114	0
E00002102	92	9	0
E00002103	85	56	0
E00002104	26	106	0
E00002105	99	43	0
E00002106	96	23	0
E00002107	70	43	0
E00002108	122	13	0
E00002109	107	19	0
E00002110	121	31	0
E00002111	98	31	0
E00002112	59	65	0
E00002113	75	58	0
E00002114	13	107	0
E00002115	131	4	0
E00002116	118	11	0
E00002117	115	35	0
E00002118	79	54	0
E00002119	9	154	0
E00002120	127	11	0
E00002121	72	80	0
E00002122	123	10	0
E00002123	52	75	0
E00002124	77	10	0
E00002125	115	4	0
E00002126	83	79	0
E00002127	122	13	0
E00002128	107	4	0
E00002129	112	13	0
E00002130	78	116	0
E00002131	115	19	0
E00002132	79	39	0
E00002133	128	17	0
E00002134	74	95	0
E00002135	82	42	0
E00002136	68	72	0
E00002137	86	52	0
E00002138	33	71	0
E00002139	93	8	0
E00002140	89	5	0
E00002141	109	6	0
E00002142	35	91	0
E00002143	131	6	0
E00002144	129	10	0
E00002145	107	36	0
E00002146	98	16	0
E00002147	129	1	0
E00002148	6	134	0
E00002149	122	1	0
E00002150	117	0	0
E00002151	112	5	0
E00002152	104	28	1
E00002153	142	0	0
E00002154	129	2	0
E00002155	74	39	0
E00002156	96	17	0
E00002157	118	2	0
E00002158	85	32	0
E00002159	115	14	0
E00002160	108	1	0
E00002161	137	0	0
E00002162	125	1	0
E00002163	131	2	0
E00002164	131	1	0
E00002165	118	1	0
E00002166	109	10	0
E00002167	123	3	0
E00002168	113	0	0
E00002169	116	3	0
E00002170	127	0	0
E00002171	108	8	0
E00002172	135	0	0
E00002173	123	2	0
E00002174	108	21	0
E00002175	120	0	0
E00002176	123	0	0
E00002177	117	20	0
E00002178	115	20	0
E00002179	130	3	0
E00002180	115	2	0
E00002181	113	15	0
E00002182	116	13	0
E00002183	5	116	0
E00002184	113	5	0
E00002185	65	98	2
E00002186	113	0	0
E00002187	119	0	0
E00002188	123	0	0
E00002189	130	1	0
E00002190	105	53	0
E00002191	129	1	0
E00002192	107	3	0
E00002193	121	2	0
E00002194	131	1	0
E00002195	166	0	0
E00002196	118	17	0
E00002197	119	2	0
E00002198	83	43	0
E00002199	101	26	0
E00002200	113	7	0
E00002201	138	2	0
E00002202	126	16	0
E00002203	131	0	0
E00002204	121	3	0
E00002205	130	6	0
E00002206	102	27	0
E00002207	126	2	0
E00002208	134	1	0
E00002209	118	0	0
E00002210	110	1	0
E00002211	138	0	0
E00002212	79	40	0
E00002213	113	10	0
E00002214	98	12	0
E00002215	100	3	0
E00002216	118	2	0
E00002217	119	0	0
E00002218	128	0	0
E00002219	125	0	0
E00002220	119	3	0
E00002221	114	0	0
E00002222	132	16	0
E00002223	111	2	0
E00002224	120	15	0
E00002225	81	36	0
E00002226	92	39	0
E00002227	133	0	0
E00002228	115	14	0
E00002229	117	5	0
E00002230	132	1	0
E00002231	119	2	0
E00002232	118	9	0
E00002233	117	1	0
E00002234	117	1	0
E00002235	141	7	0
E00002236	58	60	0
E00002237	115	14	0
E00002238	129	1	0
E00002239	137	2	0
E00002240	155	30	0
E00002241	43	112	0
E00002242	103	18	0
E00002243	79	29	0
E00002244	98	2	0
E00002245	122	1	0
E00002246	119	1	0
E00002247	98	1	0
E00002248	119	1	0
E00002249	88	5	0
E00002250	134	1	0
E00002251	42	82	0
E00002252	25	108	0
E00002253	124	3	0
E00002254	37	89	0
E00002255	70	51	0
E00002256	120	15	0
E00002257	65	64	0
E00002258	77	45	0
E00002259	17	132	0
E00002260	110	48	0
E00002261	79	6	0
E00002262	7	130	0
E00002263	70	126	0
E00002264	20	124	0
E00002265	66	33	0
E00002266	104	58	0
E00002267	32	104	0
E00002268	82	32	0
E00002269	125	2	0
E00002270	118	8	0
E00002271	101	0	0
E00002272	67	54	0
E00002273	120	11	0
E00002274	128	2	0
E00002275	117	10	0
E00002276	4	56	0
E00002277	40	80	0
E00002279	105	39	0
E00002280	106	16	0
E00002281	127	40	0
E00002282	61	29	0
E00002283	55	50	1
E00002284	119	7	0
E00002285	92	35	0
E00002286	93	21	0
E00002287	68	65	0
E00002288	120	24	0
E00002289	97	39	0
E00002290	115	3	0
E00002291	113	21	0
E00002292	58	70	0
E00002293	102	34	0
E00002294	95	24	0
E00002295	6	126	0
E00002296	108	20	0
E00002297	36	90	0
E00002298	9	143	0
E00002299	5	109	0
E00002300	42	83	0
E00002301	62	64	0
E00002302	29	65	0
E00002303	30	92	0
E00002304	100	18	0
E00002305	42	55	0
E00002306	64	55	0
E00002307	102	39	0
E00002308	66	55	0
E00002309	2	118	0
E00002310	106	14	0
E00002311	24	92	0
E00002312	105	4	0
E00002313	66	73	0
E00002314	106	4	0
E00002315	102	11	1
E00002316	105	15	0
E00002319	60	58	0
E00002321	116	6	0
E00002322	93	14	0
E00002323	101	19	0
E00002324	109	4	0
E00002325	107	4	1
E00002326	46	72	0
E00002327	5	121	0
E00002328	15	114	0
E00002329	116	16	0
E00002330	14	110	0
E00002331	85	33	0
E00002332	111	22	0
E00002333	111	11	1
E00002334	94	18	0
E00002335	82	46	0
E00002336	67	63	0
E00002337	39	97	1
E00002338	118	10	0
E00002339	29	107	0
E00002340	84	26	0
E00002341	63	74	0
E00002342	107	5	0
E00002343	119	11	0
E00002345	74	18	0
E00002346	64	45	0
E00002347	121	4	0
E00002348	54	75	0
E00002349	51	49	0
E00002350	61	51	0
E00002351	133	9	0
E00002352	118	17	0
E00002353	22	87	0
E00002354	112	6	0
E00002355	62	58	0
E00002356	61	59	0
E00002357	108	15	0
E00002358	80	43	0
E00002359	120	4	0
E00002360	32	87	0
E00002361	130	8	0
E00002362	126	2	0
E00002363	102	19	0
E00002364	69	121	0
E00002365	77	50	0
E00002366	136	6	0
E00002367	130	18	0
E00002368	12	103	0
E00002369	32	114	1
E00002370	15	154	1
E00002372	30	186	0
E00002373	35	94	0
E00002374	72	66	0
E00002375	11	111	0
E00002376	42	79	0
